id_estudante,matricula,nome,id_curso,ano_ingresso,situacao,bairro,cidade,idade
4001,531806802,Luana da Paz,5,2022,ATIVO,Farol,Maceió,22
4002,7801523937,Yago Abreu,6,2023,ATIVO,Bom Parto,Maceió,31
4003,6250961989,Alana Viana,2,2022,ATIVO,Jacarecica,Maceió,22
4004,6951787888,Pedro Henrique da Paz,6,2024,ATIVO,Petrópolis,Maceió,17
4005,2708639283,Cecilia Fonseca,7,2022,ATIVO,Pajuçara,Maceió,32
4006,6027640373,Joaquim da Rocha,2,2026,ATIVO,Palmeira de Fora,Palmeira dos Índios,33
4007,3143698671,Ravi Lucca Borges,6,2022,ATIVO,Bebedouro,Maceió,20
4008,4620828660,Benjamin da Luz,5,2025,ATIVO,Santos Dumont,Maceió,18
4009,7707357822,Henrique Silveira,6,2024,ATIVO,Canaã,Maceió,29
4010,6872985098,Alexandre Correia,3,2025,ATIVO,Santos Dumont,Maceió,18
4011,3585827725,Gabrielly Siqueira,4,2023,ATIVO,Chã de Bebedouro,Maceió,21
4012,9065535837,Francisco Casa Grande,3,2023,ATIVO,Feitosa,Maceió,32
4013,3609701377,Alexandre Sousa,4,2023,ATIVO,Garça Torta,Maceió,25
4014,3812417244,Heloísa Machado,4,2025,ATIVO,Bom Parto,Maceió,21
4015,5068382554,Maria Flor Rocha,6,2022,EVADIDO,Canaã,Maceió,23
4016,6709921563,Samuel Fernandes,2,2026,ATIVO,Riacho Doce,Maceió,35
4017,2954690428,Enzo Pacheco,3,2022,ATIVO,Canaã,Maceió,17
4018,7425238541,Mariane Correia,2,2022,ATIVO,Trapiche da Barra,Maceió,25
4019,567023138,Melina Lima,7,2025,ATIVO,Fernão Velho,Maceió,31
4020,5965339911,Sophia Fonseca,7,2026,TRANCADO,Santa Amélia,Maceió,29
4021,7428607743,Murilo Monteiro,2,2026,ATIVO,Santo Amaro,Maceió,16
4022,9232809190,Ísis Cunha,2,2026,ATIVO,Jatiúca,Maceió,19
4023,608159839,Gael Henrique Costa,6,2022,ATIVO,Gruta de Lourdes,Maceió,30
4024,4458721360,Fernanda Ribeiro,2,2023,ATIVO,Antares,Maceió,20
4025,2449063807,Isabel da Cunha,3,2026,TRANCADO,Poço,Maceió,22
4026,7572596072,Lucca Santos,7,2026,EVADIDO,Vergel do Lago,Maceió,31
4027,9260880262,Yan Novais,1,2023,ATIVO,Riacho Doce,Maceió,23
4028,3743571354,Luiz Felipe Caldeira,3,2024,ATIVO,Poço,Maceió,34
4029,1105686465,Valentina Ribeiro,4,2026,ATIVO,Ouro Preto,Maceió,19
4030,1760458462,Gustavo Henrique da Conceição,7,2024,ATIVO,Pontal da Barra,Maceió,19
4031,4650708252,Maria Laura Vieira,4,2024,ATIVO,São Jorge,Maceió,24
4032,2228762217,João Rodrigues,1,2022,EVADIDO,Pitanguinha,Maceió,22
4033,4363547053,Maria Isis Abreu,6,2026,ATIVO,Santo Amaro,Maceió,29
4034,7330324330,Francisco Vasconcelos,3,2022,ATIVO,Ponta da Terra,Maceió,26
4035,595511579,João Almeida,4,2022,ATIVO,Canaã,Maceió,22
4036,4020674312,Agatha Gonçalves,5,2025,ATIVO,Jacarecica,Maceió,24
4037,7111542094,Luiz Fernando Barbosa,2,2022,ATIVO,Pontal da Barra,Maceió,22
4038,9633454797,Bruno Moreira,5,2024,TRANCADO,São Jorge,Maceió,33
4039,8961120775,Caio Campos,1,2025,ATIVO,Pinheiro,Maceió,17
4040,2791110690,João Vitor Costa,1,2026,ATIVO,Vergel do Lago,Maceió,24
4041,7042168604,Lorena Fernandes,1,2023,ATIVO,Santo Amaro,Maceió,17
4042,7226831817,Dom Nascimento,6,2023,ATIVO,Santa Amélia,Maceió,33
4043,9999838831,Daniel Moreira,4,2025,ATIVO,São Jorge,Maceió,27
4044,5340150845,Benjamin Carvalho,7,2023,TRANCADO,Gruta de Lourdes,Maceió,25
4045,462665670,Maria Luísa Gomes,5,2023,ATIVO,Mangabeiras,Maceió,19
4046,2558986328,Alice Cassiano,1,2024,ATIVO,Pinheiro,Maceió,29
4047,7026535227,Lavínia Costa,7,2022,ATIVO,Ouro Preto,Maceió,23
4048,8391031794,Lívia da Conceição,6,2025,ATIVO,Pajuçara,Maceió,27
4049,3133636783,Clarice Pastor,3,2025,ATIVO,Santa Amélia,Maceió,20
4050,7009210442,Brayan Teixeira,4,2022,TRANCADO,Levada,Maceió,26
4051,4289953616,Guilherme da Mata,7,2024,ATIVO,Ponta Grossa,Maceió,17
4052,2933587968,Sofia da Costa,4,2022,TRANCADO,Barro Duro,Maceió,18
4053,8747675256,Luara Camargo,7,2025,ATIVO,Ponta da Terra,Maceió,30
4054,2580556184,Enzo Gabriel Brito,5,2022,ATIVO,Feitosa,Maceió,17
4055,5444891338,Rael Andrade,2,2022,TRANCADO,Garça Torta,Maceió,27
4056,5777187420,Hellena Guerra,3,2022,ATIVO,Cruz das Almas,Maceió,24
4057,3870986760,Mariana Viana,5,2022,ATIVO,Benedito Bentes,Maceió,19
4058,5501447666,Pedro Lucas Rios,4,2026,ATIVO,Ponta Grossa,Maceió,20
4059,5143992460,Valentim Borges,5,2023,ATIVO,Santo Antônio,Penedo,22
4060,3801194482,Kamilly Vasconcelos,1,2023,ATIVO,Vergel do Lago,Maceió,20
4061,6921741840,Laís Carvalho,6,2025,ATIVO,Pontal da Barra,Maceió,30
4062,3299352695,Maria Isis da Paz,1,2025,ATIVO,Tabuleiro do Martins,Maceió,33
4063,2124333823,Lucas Araújo,2,2026,ATIVO,Jatiúca,Maceió,21
4064,4571767895,Sarah Cirino,6,2026,ATIVO,Pescaria,Maceió,23
4065,9107193208,Davi Luiz Pastor,2,2024,ATIVO,Xucurus,Palmeira dos Índios,34
4066,248355715,Bryan da Luz,2,2023,ATIVO,Santa Lúcia,Maceió,32
4067,6291897126,Maria Eduarda Jesus,7,2025,ATIVO,Jaraguá,Maceió,17
4068,2264373049,Vinicius Vargas,6,2026,ATIVO,Riacho Doce,Maceió,33
4069,8565649371,Leandro Pastor,1,2024,TRANCADO,Vila Maria,Palmeira dos Índios,19
4070,871551369,Asafe Silva,7,2024,ATIVO,Pajuçara,Maceió,27
4071,5546506851,Maya Ferreira,2,2023,EVADIDO,Santo Amaro,Maceió,28
4072,1266473280,Pietra Siqueira,3,2025,ATIVO,Mutange,Maceió,18
4073,9339492875,Raquel Sá,5,2024,ATIVO,Barro Duro,Maceió,22
4074,2007025448,Rodrigo Guerra,7,2025,ATIVO,Chã da Jaqueira,Maceió,23
4075,8245290440,Aylla Vargas,2,2026,ATIVO,Garça Torta,Maceió,29
4076,1195354520,Mariana Ribeiro,5,2024,ATIVO,Mangabeiras,Maceió,29
4077,2609030497,Maria Vitória da Paz,2,2025,ATIVO,Jaraguá,Maceió,25
4078,937352251,Davi Lucca Pereira,4,2023,ATIVO,Petrópolis,Maceió,24
4079,3935604586,João Gabriel Barros,5,2022,ATIVO,Cidade Universitária,Maceió,30
4080,150964342,Isabel Casa Grande,7,2023,EVADIDO,Guaxuma,Maceió,24
4081,2287790726,Benício Nogueira,1,2026,ATIVO,Tabuleiro do Martins,Maceió,28
4082,7273629756,Ayla Ribeiro,5,2023,TRANCADO,São Jorge,Maceió,25
4083,9215128517,Amanda Leão,5,2023,ATIVO,Cidade Universitária,Maceió,18
4084,7490816395,Gabrielly Brito,1,2026,ATIVO,São Jorge,Maceió,19
4085,3629714551,Henrique Camargo,3,2023,ATIVO,Guaxuma,Maceió,34
4086,8862075996,Júlia Pires,3,2025,ATIVO,Benedito Bentes,Maceió,23
4087,1139598928,Clarice Novaes,4,2024,ATIVO,Pedro Sales de Barros,Olho d'Água das Flores,19
4088,9790667400,Ana Julia Silva,7,2024,ATIVO,Pescaria,Maceió,22
4089,6285072636,Yasmin Porto,7,2026,ATIVO,Santo Amaro,Maceió,26
4090,71413967,Lunna Gomes,1,2026,ATIVO,Poço,Maceió,30
4091,9592632057,Zoe Lopes,5,2025,TRANCADO,Jatiúca,Maceió,25
4092,5307823129,Ana Sophia Cavalcanti,1,2023,ATIVO,Dom Constantino,Penedo,20
4093,1253123962,João Felipe Fernandes,7,2023,ATIVO,Canaã,Maceió,18
4094,3631277385,Melina Pires,7,2023,ATIVO,Ponta Verde,Maceió,25
4095,6755348305,Murilo Fonseca,4,2026,ATIVO,Mangabeiras,Maceió,24
4096,4975261648,Antônio Moreira,5,2026,ATIVO,Ponta da Terra,Maceió,28
4097,5472402060,Caroline Porto,2,2024,ATIVO,Gruta de Lourdes,Maceió,18
4098,2177064084,Manuella Ferreira,1,2025,ATIVO,Santa Amélia,Maceió,20
4099,5546097352,Ana Lívia Alves,4,2022,ATIVO,Santos Dumont,Maceió,25
4100,156643072,Clarice Peixoto,6,2026,ATIVO,Rio Novo,Maceió,16
4101,7935937052,Diego da Rosa,4,2025,TRANCADO,Farol,Maceió,32
4102,3820168124,Bernardo Costela,1,2022,ATIVO,Jacintinho,Maceió,19
4103,7402074200,Jade da Luz,3,2022,ATIVO,Bebedouro,Maceió,25
4104,1923811136,Ana Sophia Mendes,1,2024,EVADIDO,Poço,Maceió,31
4105,8199552988,Vitor Hugo da Costa,4,2026,ATIVO,Vergel do Lago,Maceió,18
4106,592444099,Anthony Gabriel Aparecida,3,2024,ATIVO,Ponta da Terra,Maceió,26
4107,99327121,João Miguel Viana,2,2023,ATIVO,Alto do Cruzeiro,Palmeira dos Índios,27
4108,5313002040,Pedro Henrique da Rosa,6,2022,ATIVO,Barro Duro,Maceió,28
4109,8663308157,Mirella Santos,2,2023,TRANCADO,Fernão Velho,Maceió,16
4110,4458098982,Carlos Eduardo Brito,3,2022,ATIVO,Guaxuma,Maceió,19
4111,6392388680,Eloah Souza,1,2024,ATIVO,Bom Parto,Maceió,19
4112,6682010111,Maria Clara Caldeira,1,2022,ATIVO,Pajuçara,Maceió,19
4113,4347232819,Juliana Oliveira,5,2023,ATIVO,Guaxuma,Maceió,16
4114,3862742032,Isaque da Paz,5,2023,ATIVO,São Cristóvão,Palmeira dos Índios,23
4115,3147287440,Paulo Guerra,3,2026,ATIVO,Centro,Maceió,29
4116,8304663500,Nina Sá,2,2024,ATIVO,Centro,Maceió,34
4117,8021928970,Caio Silva,7,2023,ATIVO,Ponta da Terra,Maceió,30
4118,4626122732,Calebe Ferreira,1,2023,ATIVO,Ponta Grossa,Maceió,19
4119,2039136400,Anthony Gonçalves,2,2026,ATIVO,Poço,Maceió,30
4120,2796417050,Gustavo Peixoto,2,2025,ATIVO,Poço,Maceió,25
4121,6963219835,Pietra Martins,7,2023,TRANCADO,Antares,Maceió,27
4122,9141861888,Sophie Macedo,1,2025,ATIVO,Barro Duro,Maceió,19
4123,3464870256,Olívia Andrade,1,2023,ATIVO,Mutange,Maceió,35
4124,6358948286,Oliver Pereira,5,2026,ATIVO,Ponta da Terra,Maceió,20
4125,2459253076,João Gabriel Azevedo,1,2024,ATIVO,Clima Bom,Maceió,32
4126,6558522364,Sara Macedo,4,2024,ATIVO,Mutange,Maceió,26
4127,4285944942,Bruna Barros,6,2025,ATIVO,Farol,Maceió,35
4128,4692537859,Catarina Pires,4,2023,ATIVO,Petrópolis,Maceió,18
4129,7527571480,Maria Isis Teixeira,6,2024,ATIVO,Barra Mar,Barra de São Miguel,21
4130,1513679592,Rael Fonseca,3,2024,ATIVO,Bebedouro,Maceió,35
4131,4167675548,Arthur Miguel Vasconcelos,2,2026,ATIVO,Barro Duro,Maceió,30
4132,1276772462,Eduardo Melo,1,2022,ATIVO,Jacarecica,Maceió,35
4133,2602211326,Alice Moraes,6,2023,ATIVO,São Jorge,Maceió,34
4134,4121202460,Pedro Santos,7,2022,ATIVO,Garça Torta,Maceió,31
4135,5377138654,Agatha Leão,1,2026,ATIVO,Pontal da Barra,Maceió,34
4136,6624479375,Matteo Rezende,4,2026,ATIVO,Antares,Maceió,33
4137,8236804337,Hellena Jesus,5,2023,ATIVO,Benedito Bentes,Maceió,23
4138,6267662130,Théo Nunes,5,2025,ATIVO,Ponta Grossa,Maceió,27
4139,4693615298,Kaique Rezende,3,2026,TRANCADO,Cidade Universitária,Maceió,23
4140,8687873073,Luísa Moreira,4,2024,TRANCADO,Ouro Preto,Maceió,27
4141,3922371617,Maria Fernanda Sá,2,2024,ATIVO,São Jorge,Maceió,31
4142,7705315320,Juan Cavalcante,2,2025,ATIVO,Jardim Petrópolis,Maceió,22
4143,9787080764,Oliver Casa Grande,6,2023,ATIVO,Farol,Maceió,26
4144,2304014909,Ryan Castro,2,2023,ATIVO,Barro Duro,Maceió,25
4145,7744756620,Igor Casa Grande,6,2026,EVADIDO,Mutange,Maceió,16
4146,6025333714,Maria Eduarda Viana,1,2025,TRANCADO,Tabuleiro do Martins,Maceió,24
4147,9610860658,Murilo Nascimento,2,2024,EVADIDO,Santos Dumont,Maceió,35
4148,8370198618,Stephany Cavalcanti,7,2024,ATIVO,Riacho Doce,Maceió,28
4149,9767977565,Igor Mendonça,2,2026,ATIVO,Fernão Velho,Maceió,27
4150,2235512651,Ana Lívia Dias,6,2026,ATIVO,Feitosa,Maceió,26
4151,6938925788,Heloisa Siqueira,2,2026,EVADIDO,Riacho Doce,Maceió,22
4152,3331544236,Cecília Azevedo,7,2022,ATIVO,Cruz das Almas,Maceió,17
4153,297644541,Raul Campos,4,2022,ATIVO,Santa Amélia,Maceió,26
4154,2354138480,Olívia Rezende,5,2024,TRANCADO,Cidade Universitária,Maceió,29
4155,536899446,Yasmin Ramos,1,2022,EVADIDO,Prado,Maceió,32
4156,5905411701,Kaique Lopes,1,2022,TRANCADO,Ipioca,Maceió,26
4157,2956606692,Esther Campos,2,2022,ATIVO,Farol,Maceió,35
4158,4351036934,Luiz Henrique Barros,5,2022,TRANCADO,Riacho Doce,Maceió,33
4159,1153315902,Amanda Lopes,1,2022,EVADIDO,Levada,Maceió,16
4160,4928008803,Valentina Pinto,1,2023,EVADIDO,Ponta Verde,Maceió,24
4161,215969470,Lucas Gabriel Guerra,5,2023,ATIVO,Santos Dumont,Maceió,19
4162,6365533503,Pietro das Neves,5,2025,ATIVO,Santa Amélia,Maceió,30
4163,1461200213,Olívia Novais,3,2024,ATIVO,Gruta de Lourdes,Maceió,27
4164,3219723269,Clara Caldeira,7,2023,ATIVO,Guaxuma,Maceió,26
4165,6640097210,Alana Cardoso,2,2026,ATIVO,Petrópolis,Maceió,24
4166,5505870827,Cecilia Gomes,3,2022,ATIVO,Tabuleiro do Martins,Maceió,35
4167,9893089310,Yago Viana,6,2025,EVADIDO,Riacho Doce,Maceió,23
4168,4754969869,Vitor Hugo da Luz,1,2024,ATIVO,Ouro Preto,Arapiraca,24
4169,8569487497,Laís Ribeiro,4,2024,ATIVO,Ponta da Terra,Maceió,25
4170,3847776934,Luiz Felipe Costa,3,2023,ATIVO,Feitosa,Maceió,31
4171,828255757,Antonella Lima,3,2026,ATIVO,Trapiche da Barra,Maceió,23
4172,8124167928,Marcos Vinicius Sousa,2,2022,ATIVO,Chã da Jaqueira,Maceió,35
4173,9882236471,Ana Beatriz da Cruz,2,2023,ATIVO,Barro Duro,Maceió,27
4174,5116377091,Melina Sales,6,2025,ATIVO,Riacho Doce,Maceió,34
4175,3687019364,Theodoro Sampaio,1,2024,ATIVO,Fernão Velho,Maceió,30
4176,6208232020,Cecília Pinto,3,2024,EVADIDO,Prado,Maceió,32
4177,7117030847,Melissa da Conceição,7,2024,ATIVO,Centro,Maceió,27
4178,9853422911,Hadassa Sousa,3,2024,ATIVO,Sonho Verde,Palmeira dos Índios,22
4179,6691886375,Caroline Aparecida,7,2024,ATIVO,Levada,Maceió,32
4180,9864721143,Cecilia Macedo,1,2026,EVADIDO,Chã de Bebedouro,Maceió,35
4181,7519439291,Cecília Cirino,5,2022,ATIVO,Pinheiro,Maceió,17
4182,8555021198,Antony Caldeira,3,2026,ATIVO,Chã da Jaqueira,Maceió,30
4183,4644291764,Catarina Santos,4,2026,ATIVO,Barro Duro,Maceió,24
4184,6280150803,Marcela das Neves,1,2025,ATIVO,Antares,Maceió,23
4185,3137230541,Isadora Farias,5,2025,ATIVO,Ipioca,Maceió,35
4186,7461245416,Natália Lopes,3,2026,ATIVO,Chã da Jaqueira,Maceió,27
4187,2311115471,Oliver Freitas,7,2026,EVADIDO,Pescaria,Maceió,26
4188,9988393630,Juan Pastor,6,2022,ATIVO,Chã da Jaqueira,Maceió,26
4189,5999756902,Juliana Rodrigues,4,2022,TRANCADO,Cidade Universitária,Maceió,33
4190,1279318451,Mariane Duarte,6,2024,ATIVO,Cidade Universitária,Maceió,24
4191,7842388053,Aylla Alves,7,2025,ATIVO,Vergel do Lago,Maceió,23
4192,8242016309,Maria Clara Pastor,4,2023,ATIVO,Centro,Maceió,19
4193,7051747566,Zoe Albuquerque,5,2025,EVADIDO,Farol,Maceió,17
4194,4436264176,Maria Luiza Cirino,1,2022,ATIVO,Pinheiro,Maceió,27
4195,1077000133,Théo Lima,4,2026,ATIVO,Antares,Maceió,18
4196,2564192945,Pedro Andrade,3,2023,TRANCADO,Jacintinho,Maceió,34
4197,1224003553,Francisco Pereira,3,2022,ATIVO,Ponta Grossa,Maceió,29
4198,5892959270,Eduarda Moura,5,2024,EVADIDO,Jacarecica,Maceió,34
4199,2409956363,Luna Vargas,4,2022,EVADIDO,São Jorge,Maceió,35
4200,5476816594,Samuel Cardoso,2,2023,ATIVO,Gruta de Lourdes,Maceió,17
4201,8656617891,Lucas Gabriel Sousa,1,2022,ATIVO,Ipioca,Maceió,19
4202,9938864927,Kamilly Fernandes,6,2024,ATIVO,Chã de Bebedouro,Maceió,35
4203,7581050309,Heitor Garcia,4,2023,ATIVO,Riacho Doce,Maceió,21
4204,3411099054,Cecilia Leão,2,2026,ATIVO,Santo Amaro,Maceió,23
4205,9347520735,Vitor Camargo,5,2022,ATIVO,Jardim Brasil,Palmeira dos Índios,31
4206,9735542605,Fernanda Ferreira,2,2025,TRANCADO,Petrópolis,Maceió,35
4207,6438206363,Emilly Pacheco,4,2024,ATIVO,Mutange,Maceió,17
4208,3175345516,Gael Barbosa,4,2022,ATIVO,Serraria,Maceió,34
4209,9905835701,Luana Correia,5,2023,TRANCADO,Santo Amaro,Maceió,28
4210,5159448425,Antônio Pacheco,2,2024,ATIVO,Fernão Velho,Maceió,17
4211,8051844973,Ana Clara Rezende,6,2024,EVADIDO,Santo Amaro,Maceió,25
4212,1744864853,Manuela Cassiano,1,2023,EVADIDO,Ponta Grossa,Maceió,20
4213,6920343539,Vitor Gabriel da Cruz,7,2025,ATIVO,Petrópolis,Maceió,27
4214,3487982171,Clara Pimenta,3,2022,TRANCADO,Serraria,Maceió,32
4215,956953763,Vitor Peixoto,7,2023,ATIVO,Mutange,Maceió,29
4216,7716003076,José Miguel Novais,4,2026,ATIVO,Prado,Maceió,35
4217,2745452419,Pietra da Rocha,7,2024,ATIVO,Pedro Sales de Barros,Olho d'Água das Flores,24
4218,8297372752,Luísa Rocha,1,2025,TRANCADO,José Maia Costa,Palmeira dos Índios,17
4219,2634319098,Henry Gabriel Cardoso,2,2025,ATIVO,Chã de Bebedouro,Maceió,26
4220,8567153071,Vitor Gabriel Viana,7,2022,ATIVO,Poço,Maceió,19
4221,4483116757,Vicente Correia,7,2026,ATIVO,Porto de Vacas,Barra de São Miguel,26
4222,4894105443,Bella Caldeira,7,2025,ATIVO,Clima Bom,Maceió,35
4223,3132888289,Antonella Sá,2,2022,ATIVO,Santa Lúcia,Maceió,23
4224,8210295596,Francisco Castro,6,2023,EVADIDO,Pescaria,Maceió,34
4225,7952779651,Pedro Henrique Cavalcante,3,2024,ATIVO,Feitosa,Maceió,26
4226,8308073156,Augusto da Rosa,5,2023,ATIVO,Levada,Maceió,21
4227,7410075646,Alana Nascimento,5,2023,ATIVO,Rio Novo,Maceió,17
4228,7230304472,Enzo Gabriel da Cunha,7,2024,ATIVO,Canaã,Maceió,32
4229,6977157055,Henrique Macedo,3,2025,ATIVO,Raimundo Marinho,Penedo,25
4230,3076610499,Luiz Gustavo Martins,4,2023,TRANCADO,Dom Constantino,Penedo,31
4231,2178458193,Benício Dias,6,2026,ATIVO,Pedro Sales de Barros,Olho d'Água das Flores,30
4232,768953381,Eduarda Castro,2,2023,ATIVO,Alto do Cruzeiro,Palmeira dos Índios,26
4233,1485167100,Benjamin Melo,4,2024,ATIVO,Barro Duro,Maceió,33
4234,9280402475,Lunna Cirino,1,2026,EVADIDO,Riacho Doce,Maceió,16
4235,7694043258,Maria Fernandes,6,2023,ATIVO,Riacho Doce,Maceió,27
4236,7931322871,Hadassa Camargo,3,2024,ATIVO,Pitanguinha,Maceió,25
4237,8017983398,Maria Helena Aparecida,3,2022,ATIVO,Chã da Jaqueira,Maceió,19
4238,3824144424,Evelyn Teixeira,2,2024,ATIVO,Bebedouro,Maceió,19
4239,5737479506,Danilo Rodrigues,1,2023,ATIVO,Ouro Preto,Maceió,33
4240,7215433938,Otávio Campos,7,2022,ATIVO,Serraria,Maceió,32
4241,6457503089,Brayan Nunes,5,2026,ATIVO,Bebedouro,Maceió,31
4242,3283505919,Matteo Souza,3,2026,ATIVO,Vergel do Lago,Maceió,21
4243,7757035951,Ísis Rios,3,2026,ATIVO,Ponta Grossa,Maceió,30
4244,1171599119,Maria Helena Fonseca,4,2026,ATIVO,Garça Torta,Maceió,18
4245,3549217440,João Gabriel Novaes,7,2024,ATIVO,Farol,Maceió,26
4246,3287956971,Isaque Moura,1,2023,ATIVO,Rio Novo,Maceió,30
4247,3081077876,Vitor Sá,1,2025,ATIVO,Ipioca,Maceió,35
4248,3266472257,Dante da Rosa,4,2026,EVADIDO,Fernão Velho,Maceió,28
4249,3598323881,Arthur Miguel Gonçalves,5,2022,ATIVO,Jardim Petrópolis,Maceió,32
4250,9199960141,Dom Monteiro,5,2023,ATIVO,Guaxuma,Maceió,28
4251,5460292740,Bryan Garcia,3,2024,ATIVO,Santa Lúcia,Maceió,25
4252,4918523858,Maria Alice Vieira,4,2025,ATIVO,Centro Histórico,Penedo,32
4253,7047419613,Ana Clara Sampaio,5,2024,ATIVO,Ponta Verde,Maceió,22
4254,1097701711,Kevin Casa Grande,4,2024,TRANCADO,Pajuçara,Maceió,16
4255,5946510867,João da Luz,4,2023,ATIVO,Gruta de Lourdes,Maceió,19
4256,3334727394,João Felipe da Conceição,1,2022,ATIVO,Ponta da Terra,Maceió,24
4257,8291980043,Luiz Felipe Novais,7,2022,ATIVO,Ponta Grossa,Maceió,28
4258,7781330924,Carolina Albuquerque,6,2024,ATIVO,São Jorge,Maceió,33
4259,2143294701,Luara Duarte,5,2025,ATIVO,Pontal da Barra,Maceió,35
4260,1715497474,Melissa Viana,6,2025,ATIVO,Bebedouro,Maceió,32
4261,4763201897,Nina Novais,3,2024,ATIVO,Santa Amélia,Maceió,31
4262,3387398535,Eduardo Costa,4,2023,ATIVO,Prado,Maceió,34
4263,9598141804,Alícia da Cruz,5,2022,ATIVO,Ponta Verde,Maceió,22
4264,5417146164,Fernando Leão,6,2023,ATIVO,Pitanguinha,Maceió,19
4265,8517854432,Guilherme Rios,7,2026,ATIVO,Centro,Maceió,17
4266,5390143537,Gabriela Siqueira,1,2026,ATIVO,Brejo,Barra de São Miguel,30
4267,2862488179,João Vitor Aragão,7,2026,ATIVO,Pedro Sales de Barros,Olho d'Água das Flores,22
4268,5438222709,Luiz Felipe da Cruz,3,2022,EVADIDO,Riacho Doce,Maceió,17
4269,743413539,Isabella Sales,3,2024,EVADIDO,Pedro Sales de Barros,Olho d'Água das Flores,31
4270,339430812,Maria Eduarda Macedo,2,2024,ATIVO,Ouro Preto,Maceió,18
4271,8117214973,Davi Miguel Barros,7,2026,TRANCADO,Barro Duro,Maceió,33
4272,6544024305,Arthur Gabriel Barbosa,6,2026,TRANCADO,Chã da Jaqueira,Maceió,34
4273,488317682,Davi Lucca Casa Grande,2,2024,ATIVO,Serraria,Maceió,20
4274,7288920509,Arthur Castro,6,2024,EVADIDO,Sonho Verde,Palmeira dos Índios,17
4275,7526420425,Thiago Rios,5,2023,ATIVO,Trapiche da Barra,Maceió,30
4276,9033557890,Ravy Vieira,3,2023,TRANCADO,Petrópolis,Maceió,29
4277,2697756759,Milena da Luz,7,2023,ATIVO,Mangabeiras,Maceió,33
4278,891958221,Pedro Rios,3,2022,ATIVO,Farol,Maceió,17
4279,1910907227,Pietra Cardoso,3,2026,ATIVO,Clima Bom,Maceió,28
4280,5389837974,André Lopes,3,2022,TRANCADO,Farol,Maceió,35
4281,7437188302,Vitor Gabriel Campos,2,2024,TRANCADO,Ipioca,Maceió,27
4282,4634398135,Maria Fernanda da Conceição,4,2023,EVADIDO,Jacintinho,Maceió,18
4283,8372168242,Zoe das Neves,3,2025,ATIVO,São Jorge,Maceió,30
4284,8106379243,Pedro Miguel Pastor,7,2025,TRANCADO,Jacarecica,Maceió,23
4285,6491377964,Bruna Duarte,2,2026,ATIVO,Jacintinho,Maceió,22
4286,810164061,Luara Rocha,7,2024,ATIVO,Vergel do Lago,Maceió,24
4287,439901453,Caleb Ferreira,2,2024,ATIVO,Cruz das Almas,Maceió,27
4288,3913869206,Davi Lucca da Cruz,6,2025,ATIVO,Cruz das Almas,Maceió,27
4289,2232872622,Gabrielly Vargas,7,2026,ATIVO,Ouro Preto,Maceió,19
4290,4905698195,Thiago Cardoso,4,2025,ATIVO,Gruta de Lourdes,Maceió,24
4291,6831031142,Enrico Brito,4,2023,ATIVO,Santo Amaro,Maceió,22
4292,3765766066,Leonardo Ferreira,5,2023,ATIVO,Gruta de Lourdes,Maceió,19
4293,1699645349,Pedro Silva,1,2024,EVADIDO,Ouro Preto,Maceió,21
4294,6006095450,Isabelly Moura,7,2025,ATIVO,Levada,Maceió,24
4295,1561787364,Julia Nascimento,2,2022,ATIVO,Santa Lúcia,Maceió,24
4296,3636190926,Isis Pereira,7,2026,TRANCADO,Chã da Jaqueira,Maceió,33
4297,8467984143,Nathan Fernandes,5,2022,ATIVO,Pescaria,Maceió,16
4298,926490085,Bruno Moreira,5,2026,ATIVO,Jacarecica,Maceió,17
4299,6436041772,Luiza Peixoto,4,2022,EVADIDO,Mutange,Maceió,30
4300,679004547,Cauã Cirino,5,2026,ATIVO,Trapiche da Barra,Maceió,25
4301,2984570876,Carolina Marques,2,2025,ATIVO,Cidade Universitária,Maceió,18
4302,8908071439,Mariana Porto,2,2022,ATIVO,Antares,Maceió,33
4303,6701662005,Thomas Rocha,5,2024,ATIVO,Barro Duro,Maceió,20
4304,3268788407,Levi Mendonça,6,2025,ATIVO,Jacarecica,Maceió,35
4305,1330491295,Rafaela da Mota,1,2024,ATIVO,Chã da Jaqueira,Maceió,28
4306,1731259407,Evelyn Porto,2,2023,ATIVO,Jardim Petrópolis,Maceió,33
4307,5820809445,Davi Lucas Sousa,1,2023,ATIVO,Mutange,Maceió,23
4308,2939187043,Josué Moraes,1,2024,ATIVO,Feitosa,Maceió,27
4309,1159990198,José Pedro Marques,7,2024,EVADIDO,Praia das Conchas,Barra de São Miguel,29
4310,8462319353,Ryan Moraes,4,2024,ATIVO,Santos Dumont,Maceió,16
4311,6069007340,Amanda da Cruz,2,2023,ATIVO,Serraria,Maceió,35
4312,2270271455,Laura Monteiro,4,2025,ATIVO,Levada,Maceió,33
4313,5084179065,Isaac Lopes,2,2026,EVADIDO,Pedro Sales de Barros,Olho d'Água das Flores,33
4314,2995143340,Samuel Barros,6,2024,ATIVO,Santa Luzia,Penedo,33
4315,3960419504,Theodoro Siqueira,1,2023,EVADIDO,Ponta Grossa,Maceió,18
4316,9215798969,Erick Duarte,3,2025,TRANCADO,Pajuçara,Maceió,17
4317,2149830734,Larissa Moura,7,2025,EVADIDO,Bom Parto,Maceió,23
4318,1985793690,Thomas Sá,1,2026,ATIVO,Bom Sucesso,Arapiraca,23
